Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,6639939,-,b'Salta',b'Argentina',-24.4,-65.77,-3,3371,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.2
Year,Month,Day,Hour,Minute,DHI,Temperature,GHI,DNI,Clearsky GHI
2019,1,23,13,0,94,20.900000000000002,1143,1063,1143
2019,1,23,14,0,96,20.8,1148,1062,1148
2019,1,23,15,0,461,20.1,1035,612,1079
2019,1,23,16,0,474,19.1,641,201,939
2019,1,23,17,0,364,17.900000000000002,485,180,742
2019,1,23,18,0,222,16.6,379,325,503
2019,1,23,19,0,111,14.8,171,224,247
2019,1,23,20,0,20,13.4,20,0,29
2019,1,23,21,0,0,13.100000000000001,0,0,0
2019,1,23,22,0,0,12.8,0,0,0
2019,1,23,23,0,0,12.4,0,0,0
2019,1,24,0,0,0,11.8,0,0,0
2019,1,24,1,0,0,11.3,0,0,0
2019,1,24,2,0,0,11,0,0,0
2019,1,24,3,0,0,10.8,0,0,0
2019,1,24,4,0,0,10.3,0,0,0
2019,1,24,5,0,0,9.8,0,0,0
2019,1,24,6,0,0,9.600000000000001,0,0,0
2019,1,24,7,0,0,11.4,0,0,0
2019,1,24,8,0,49,14.700000000000001,209,697,209
2019,1,24,9,0,68,17.2,467,892,467
2019,1,24,10,0,80,18.8,710,978,710
2019,1,24,11,0,89,19.900000000000002,913,1021,913
2019,1,24,12,0,101,20.200000000000003,1057,1036,1057
2019,1,24,13,0,107,20.200000000000003,1138,1046,1138
2019,1,24,14,0,703,19.8,965,264,1144
2019,1,24,15,0,200,19.200000000000003,218,19,1073
2019,1,24,16,0,106,18.6,108,3,936
2019,1,24,17,0,279,17.6,299,29,739
2019,1,24,18,0,229,16.2,271,88,501
2019,1,24,19,0,112,14.4,167,208,246
2019,1,24,20,0,21,12.8,21,0,29
2019,1,24,21,0,0,12.600000000000001,0,0,0
2019,1,24,22,0,0,12.200000000000001,0,0,0
2019,1,24,23,0,0,11.9,0,0,0
2019,1,25,0,0,0,11.8,0,0,0
2019,1,25,1,0,0,11.700000000000001,0,0,0
2019,1,25,2,0,0,11.5,0,0,0
2019,1,25,3,0,0,11.100000000000001,0,0,0
2019,1,25,4,0,0,10.700000000000001,0,0,0
2019,1,25,5,0,0,10.3,0,0,0
2019,1,25,6,0,0,10,0,0,0
2019,1,25,7,0,0,11.8,0,0,0
2019,1,25,8,0,46,15.4,207,708,207
2019,1,25,9,0,63,18,464,901,464
2019,1,25,10,0,73,20.1,710,990,710
2019,1,25,11,0,81,21.5,915,1036,915
2019,1,25,12,0,81,22.3,1064,1066,1064
2019,1,25,13,0,548,22.3,620,73,1139
2019,1,25,14,0,224,21.8,244,21,1141
2019,1,25,15,0,464,21.1,504,43,1065
2019,1,25,16,0,135,20,144,10,922
2019,1,25,17,0,37,18.5,37,0,722
2019,1,25,18,0,56,16.900000000000002,56,0,484
2019,1,25,19,0,100,14.9,105,19,233
2019,1,25,20,0,16,13.3,16,0,26
2019,1,25,21,0,0,12.700000000000001,0,0,0
2019,1,25,22,0,0,11.600000000000001,0,0,0
2019,1,25,23,0,0,10.9,0,0,0
2019,1,26,0,0,0,10.4,0,0,0
2019,1,26,1,0,0,9.9,0,0,0
2019,1,26,2,0,0,9.5,0,0,0
2019,1,26,3,0,0,8.9,0,0,0
2019,1,26,4,0,0,9,0,0,0
2019,1,26,5,0,0,9.5,0,0,0
2019,1,26,6,0,0,10,0,0,0
2019,1,26,7,0,0,11.3,0,0,0
2019,1,26,8,0,44,14.4,205,711,205
2019,1,26,9,0,63,16.3,462,898,462
2019,1,26,10,0,76,17.7,704,979,704
2019,1,26,11,0,85,18.6,907,1022,907
2019,1,26,12,0,596,19.200000000000003,889,317,1056
2019,1,26,13,0,472,19.3,508,37,1135
2019,1,26,14,0,207,19.200000000000003,226,20,1139
2019,1,26,15,0,550,18.7,685,144,1065
2019,1,26,16,0,482,18,808,393,924
2019,1,26,17,0,353,16.6,422,103,726
2019,1,26,18,0,236,15.4,305,144,489
2019,1,26,19,0,113,13.700000000000001,153,150,235
2019,1,26,20,0,13,12.8,13,0,26
2019,1,26,21,0,0,12.5,0,0,0
2019,1,26,22,0,0,12.100000000000001,0,0,0
2019,1,26,23,0,0,11.700000000000001,0,0,0
2019,1,27,0,0,0,11.600000000000001,0,0,0
2019,1,27,1,0,0,11.600000000000001,0,0,0
2019,1,27,2,0,0,11.5,0,0,0
2019,1,27,3,0,0,11.3,0,0,0
2019,1,27,4,0,0,11.200000000000001,0,0,0
2019,1,27,5,0,0,10.8,0,0,0
2019,1,27,6,0,0,10.5,0,0,0
2019,1,27,7,0,0,10.700000000000001,0,0,0
2019,1,27,8,0,91,11.600000000000001,129,169,191
2019,1,27,9,0,145,12.4,393,561,443
2019,1,27,10,0,282,13.600000000000001,569,449,686
2019,1,27,11,0,413,15.3,722,386,891
2019,1,27,12,0,508,16,800,317,1038
2019,1,27,13,0,587,15.9,740,156,1119
2019,1,27,14,0,376,15.700000000000001,400,24,1127
2019,1,27,15,0,481,15.600000000000001,529,51,1059
2019,1,27,16,0,459,15.4,772,377,925
2019,1,27,17,0,355,15,535,267,730
2019,1,27,18,0,108,14.200000000000001,481,774,493
2019,1,27,19,0,58,12.700000000000001,240,687,240
2019,1,27,20,0,18,10.600000000000001,26,195,26
2019,1,27,21,0,0,10.4,0,0,0
2019,1,27,22,0,0,10.200000000000001,0,0,0
2019,1,27,23,0,0,9.9,0,0,0
2019,1,28,0,0,0,9.5,0,0,0
2019,1,28,1,0,0,9.3,0,0,0
2019,1,28,2,0,0,9.3,0,0,0
2019,1,28,3,0,0,9,0,0,0
2019,1,28,4,0,0,8.700000000000001,0,0,0
2019,1,28,5,0,0,8.6,0,0,0
2019,1,28,6,0,0,8.8,0,0,0
2019,1,28,7,0,0,9.9,0,0,0
2019,1,28,8,0,55,12.700000000000001,192,624,192
2019,1,28,9,0,77,15.100000000000001,449,846,449
2019,1,28,10,0,92,17.1,694,944,694
2019,1,28,11,0,103,18.5,898,992,898
2019,1,28,12,0,106,19.400000000000002,1047,1024,1047
2019,1,28,13,0,113,19.700000000000003,1129,1034,1129
2019,1,28,14,0,116,19.400000000000002,1132,1027,1132
2019,1,28,15,0,109,18.7,1063,1019,1063
2019,1,28,16,0,55,17.7,55,0,924
2019,1,28,17,0,18,16.3,18,0,725
2019,1,28,18,0,229,14.8,355,261,486
2019,1,28,19,0,112,13.200000000000001,155,162,231
2019,1,28,20,0,9,12,9,0,24
2019,1,28,21,0,0,11.9,0,0,0
2019,1,28,22,0,0,11.600000000000001,0,0,0
2019,1,28,23,0,0,11.4,0,0,0
2019,1,29,0,0,0,10.9,0,0,0
2019,1,29,1,0,0,10.100000000000001,0,0,0
2019,1,29,2,0,0,9.200000000000001,0,0,0
2019,1,29,3,0,0,9.3,0,0,0
2019,1,29,4,0,0,9.4,0,0,0
2019,1,29,5,0,0,9.200000000000001,0,0,0
2019,1,29,6,0,0,9.200000000000001,0,0,0
2019,1,29,7,0,0,10.700000000000001,0,0,0
2019,1,29,8,0,50,14,190,639,190
2019,1,29,9,0,73,16.5,443,846,443
2019,1,29,10,0,88,18.1,687,941,687
2019,1,29,11,0,100,19.200000000000003,890,987,890
2019,1,29,12,0,102,19.8,1042,1023,1042
2019,1,29,13,0,108,19.400000000000002,1121,1030,1121
2019,1,29,14,0,113,18.7,1125,1023,1125
2019,1,29,15,0,119,17.8,1051,995,1051
2019,1,29,16,0,120,16.5,910,953,910
2019,1,29,17,0,118,15.5,710,880,710
2019,1,29,18,0,107,14.4,470,756,470
2019,1,29,19,0,80,13.100000000000001,220,533,220
2019,1,29,20,0,13,11.8,13,0,21
2019,1,29,21,0,0,11,0,0,0
2019,1,29,22,0,0,10.5,0,0,0
2019,1,29,23,0,0,10.3,0,0,0
2019,1,30,0,0,0,10.3,0,0,0
2019,1,30,1,0,0,10.100000000000001,0,0,0
2019,1,30,2,0,0,9.700000000000001,0,0,0
2019,1,30,3,0,0,9.5,0,0,0
2019,1,30,4,0,0,9.3,0,0,0
2019,1,30,5,0,0,9.1,0,0,0
2019,1,30,6,0,0,8.6,0,0,0
2019,1,30,7,0,0,9.9,0,0,0
2019,1,30,8,0,85,13.100000000000001,132,218,187
2019,1,30,9,0,139,15.8,389,573,441
2019,1,30,10,0,87,17.2,686,944,686
2019,1,30,11,0,250,18,266,19,894
2019,1,30,12,0,539,18.2,703,179,1044
2019,1,30,13,0,98,18.3,1128,1049,1128
2019,1,30,14,0,204,18.1,223,20,1133
2019,1,30,15,0,571,17.5,870,320,1056
2019,1,30,16,0,458,16.3,544,103,919
2019,1,30,17,0,22,14.9,22,0,723
2019,1,30,18,0,46,13.5,46,0,488
2019,1,30,19,0,22,12.3,22,0,236
2019,1,30,20,0,8,11.700000000000001,8,0,24
2019,1,30,21,0,0,11.3,0,0,0
2019,1,30,22,0,0,10.9,0,0,0
2019,1,30,23,0,0,10.5,0,0,0
2019,1,31,0,0,0,10.100000000000001,0,0,0
2019,1,31,1,0,0,9.600000000000001,0,0,0
2019,1,31,2,0,0,9,0,0,0
2019,1,31,3,0,0,8.3,0,0,0
2019,1,31,4,0,0,7.6000000000000005,0,0,0
2019,1,31,5,0,0,7.4,0,0,0
2019,1,31,6,0,0,7.5,0,0,0
2019,1,31,7,0,0,8.9,0,0,0
2019,1,31,8,0,85,11.200000000000001,126,190,188
2019,1,31,9,0,66,13.4,446,875,446
2019,1,31,10,0,274,15.600000000000001,575,476,693
2019,1,31,11,0,443,17.1,780,422,898
2019,1,31,12,0,89,17.8,1048,1046,1048
2019,1,31,13,0,94,18.1,1125,1050,1125
2019,1,31,14,0,392,18.1,417,25,1130
2019,1,31,15,0,512,16.8,581,73,1050
2019,1,31,16,0,464,15.100000000000001,682,263,910
2019,1,31,17,0,344,13.600000000000001,558,319,711
2019,1,31,18,0,43,12.700000000000001,43,0,476
2019,1,31,19,0,39,11.9,39,0,227
2019,1,31,20,0,9,10.8,9,0,22
2019,1,31,21,0,0,9.4,0,0,0
2019,1,31,22,0,0,8,0,0,0
2019,1,31,23,0,0,8.1,0,0,0
2019,2,1,0,0,0,7.9,0,0,0
2019,2,1,1,0,0,7.7,0,0,0
2019,2,1,2,0,0,7.4,0,0,0
2019,2,1,3,0,0,7.2,0,0,0
2019,2,1,4,0,0,7.2,0,0,0
2019,2,1,5,0,0,6.9,0,0,0
2019,2,1,6,0,0,6.4,0,0,0
2019,2,1,7,0,0,6.300000000000001,0,0,0
2019,2,1,8,0,61,6.6000000000000005,61,0,183
2019,2,1,9,0,200,7.1000000000000005,310,255,435
2019,2,1,10,0,248,8.200000000000001,619,589,679
2019,2,1,11,0,372,9.4,405,41,886
2019,2,1,12,0,421,10.4,452,34,1033
2019,2,1,13,0,557,11.200000000000001,643,87,1116
2019,2,1,14,0,590,11.5,800,212,1124
2019,2,1,15,0,562,11.600000000000001,865,324,1056
2019,2,1,16,0,93,11.3,919,998,919
2019,2,1,17,0,305,10.700000000000001,613,459,723
2019,2,1,18,0,233,10.200000000000001,297,135,487
2019,2,1,19,0,92,9.700000000000001,94,6,235
2019,2,1,20,0,9,9.200000000000001,9,0,23
2019,2,1,21,0,0,8.9,0,0,0
2019,2,1,22,0,0,8.6,0,0,0
2019,2,1,23,0,0,8.4,0,0,0
2019,2,2,0,0,0,8.1,0,0,0
2019,2,2,1,0,0,7.9,0,0,0
2019,2,2,2,0,0,7.7,0,0,0
2019,2,2,3,0,0,7.6000000000000005,0,0,0
2019,2,2,4,0,0,7.5,0,0,0
2019,2,2,5,0,0,7.2,0,0,0
2019,2,2,6,0,0,6.800000000000001,0,0,0
2019,2,2,7,0,0,6.800000000000001,0,0,0
2019,2,2,8,0,85,7,110,122,183
2019,2,2,9,0,103,7.9,103,0,438
2019,2,2,10,0,279,9.8,305,41,680
2019,2,2,11,0,447,10.600000000000001,583,170,883
2019,2,2,12,0,577,11.100000000000001,872,323,1033
2019,2,2,13,0,574,11.3,834,266,1115
2019,2,2,14,0,569,10.8,668,100,1127
2019,2,2,15,0,550,10.100000000000001,740,204,1061
2019,2,2,16,0,76,9.700000000000001,928,1031,928
2019,2,2,17,0,67,9.3,733,994,733
2019,2,2,18,0,191,8.8,205,30,496
2019,2,2,19,0,94,8,97,11,241
2019,2,2,20,0,11,7.4,11,0,23
2019,2,2,21,0,0,7.300000000000001,0,0,0
2019,2,2,22,0,0,7.2,0,0,0
2019,2,2,23,0,0,7.4,0,0,0
2019,2,3,0,0,0,7.6000000000000005,0,0,0
2019,2,3,1,0,0,7.6000000000000005,0,0,0
2019,2,3,2,0,0,7.5,0,0,0
2019,2,3,3,0,0,7.2,0,0,0
2019,2,3,4,0,0,6.800000000000001,0,0,0
2019,2,3,5,0,0,5.800000000000001,0,0,0
2019,2,3,6,0,0,4.9,0,0,0
2019,2,3,7,0,0,5.4,0,0,0
2019,2,3,8,0,37,6.4,37,0,183
2019,2,3,9,0,202,7.6000000000000005,260,136,438
2019,2,3,10,0,218,9.200000000000001,229,18,682
2019,2,3,11,0,191,11,203,16,889
2019,2,3,12,0,354,12.3,376,24,1043
2019,2,3,13,0,584,13.100000000000001,766,186,1124
2019,2,3,14,0,344,13.4,367,23,1133
2019,2,3,15,0,264,13.3,283,21,1066
2019,2,3,16,0,436,12.600000000000001,497,74,928
2019,2,3,17,0,356,11.3,507,225,729
2019,2,3,18,0,203,9.8,223,42,490
2019,2,3,19,0,98,8.6,104,24,235
2019,2,3,20,0,7,7.800000000000001,7,0,21
2019,2,3,21,0,0,7.4,0,0,0
2019,2,3,22,0,0,7,0,0,0
2019,2,3,23,0,0,6.7,0,0,0
2019,2,4,0,0,0,6.5,0,0,0
2019,2,4,1,0,0,6.300000000000001,0,0,0
2019,2,4,2,0,0,6.1000000000000005,0,0,0
2019,2,4,3,0,0,6,0,0,0
2019,2,4,4,0,0,5.800000000000001,0,0,0
2019,2,4,5,0,0,5.6000000000000005,0,0,0
2019,2,4,6,0,0,5.4,0,0,0
2019,2,4,7,0,0,6,0,0,0
2019,2,4,8,0,44,7.7,178,653,178
2019,2,4,9,0,64,9.5,433,867,433
2019,2,4,10,0,264,11.200000000000001,581,505,679
2019,2,4,11,0,407,12.600000000000001,720,395,887
2019,2,4,12,0,534,13.200000000000001,706,189,1040
2019,2,4,13,0,587,13.200000000000001,825,243,1127
2019,2,4,14,0,556,13.3,863,311,1136
2019,2,4,15,0,98,13.5,1071,1044,1071
2019,2,4,16,0,434,13.5,713,339,934
2019,2,4,17,0,356,12.9,451,142,739
2019,2,4,18,0,207,11.700000000000001,230,49,500
2019,2,4,19,0,108,9.9,140,125,240
2019,2,4,20,0,15,8.4,21,204,21
2019,2,4,21,0,0,8.1,0,0,0
2019,2,4,22,0,0,7.7,0,0,0
2019,2,4,23,0,0,7.300000000000001,0,0,0
2019,2,5,0,0,0,6.800000000000001,0,0,0
2019,2,5,1,0,0,6.300000000000001,0,0,0
2019,2,5,2,0,0,5.7,0,0,0
2019,2,5,3,0,0,5.300000000000001,0,0,0
2019,2,5,4,0,0,5.2,0,0,0
2019,2,5,5,0,0,5.1000000000000005,0,0,0
2019,2,5,6,0,0,4.7,0,0,0
2019,2,5,7,0,0,6.2,0,0,0
2019,2,5,8,0,40,10.100000000000001,185,717,185
2019,2,5,9,0,56,13.200000000000001,451,932,451
2019,2,5,10,0,66,15.3,704,1020,704
2019,2,5,11,0,73,16.8,914,1063,914
2019,2,5,12,0,74,17.8,1070,1092,1070
2019,2,5,13,0,78,18.400000000000002,1155,1102,1155
2019,2,5,14,0,79,18.5,1160,1098,1160
2019,2,5,15,0,84,18.1,1091,1080,1091
2019,2,5,16,0,80,17.3,951,1057,951
2019,2,5,17,0,73,16.1,750,1015,750
2019,2,5,18,0,62,14.4,506,940,506
2019,2,5,19,0,46,11.8,243,774,243
2019,2,5,20,0,14,9.4,20,222,20
2019,2,5,21,0,0,8.9,0,0,0
2019,2,5,22,0,0,8.200000000000001,0,0,0
2019,2,5,23,0,0,7.6000000000000005,0,0,0
2019,2,6,0,0,0,7.2,0,0,0
2019,2,6,1,0,0,6.800000000000001,0,0,0
2019,2,6,2,0,0,6.1000000000000005,0,0,0
2019,2,6,3,0,0,5.300000000000001,0,0,0
2019,2,6,4,0,0,4.6000000000000005,0,0,0
2019,2,6,5,0,0,4.4,0,0,0
2019,2,6,6,0,0,4.5,0,0,0
2019,2,6,7,0,0,6.5,0,0,0
2019,2,6,8,0,36,11.200000000000001,191,779,191
2019,2,6,9,0,51,14.3,457,961,457
2019,2,6,10,0,61,16.2,711,1042,711
2019,2,6,11,0,70,17.5,926,1083,926
2019,2,6,12,0,74,18.400000000000002,1077,1102,1077
2019,2,6,13,0,80,18.900000000000002,1158,1105,1158
2019,2,6,14,0,654,19,1035,387,1163
2019,2,6,15,0,80,18.8,1090,1085,1090
2019,2,6,16,0,75,18.2,951,1064,951
2019,2,6,17,0,68,17.1,748,1020,748
2019,2,6,18,0,207,15.5,380,368,504
2019,2,6,19,0,69,12.8,208,548,243
2019,2,6,20,0,12,10.100000000000001,12,0,20
2019,2,6,21,0,0,9.5,0,0,0
2019,2,6,22,0,0,9.200000000000001,0,0,0
2019,2,6,23,0,0,9.1,0,0,0
2019,2,7,0,0,0,9,0,0,0
2019,2,7,1,0,0,8.6,0,0,0
2019,2,7,2,0,0,8.200000000000001,0,0,0
2019,2,7,3,0,0,8.1,0,0,0
2019,2,7,4,0,0,7.6000000000000005,0,0,0
2019,2,7,5,0,0,7.4,0,0,0
2019,2,7,6,0,0,7.1000000000000005,0,0,0
2019,2,7,7,0,0,8.5,0,0,0
2019,2,7,8,0,44,12.9,180,686,180
2019,2,7,9,0,66,16.1,445,903,445
2019,2,7,10,0,80,17.8,698,994,698
2019,2,7,11,0,430,19,753,410,908
2019,2,7,12,0,98,19.700000000000003,1061,1058,1061
2019,2,7,13,0,106,20,1138,1057,1138
2019,2,7,14,0,109,19.6,1143,1051,1143
2019,2,7,15,0,108,18.8,1071,1035,1071
2019,2,7,16,0,99,17.8,929,1010,929
2019,2,7,17,0,87,16.7,729,965,729
2019,2,7,18,0,74,15,486,877,486
2019,2,7,19,0,94,12.700000000000001,176,326,226
2019,2,7,20,0,10,11.100000000000001,10,0,17
2019,2,7,21,0,0,10.600000000000001,0,0,0
2019,2,7,22,0,0,10.3,0,0,0
2019,2,7,23,0,0,9.9,0,0,0
2019,2,8,0,0,0,9.8,0,0,0
2019,2,8,1,0,0,9.8,0,0,0
2019,2,8,2,0,0,9.600000000000001,0,0,0
2019,2,8,3,0,0,9.200000000000001,0,0,0
2019,2,8,4,0,0,8.8,0,0,0
2019,2,8,5,0,0,8.3,0,0,0
2019,2,8,6,0,0,7.9,0,0,0
2019,2,8,7,0,0,9.200000000000001,0,0,0
2019,2,8,8,0,66,12.700000000000001,153,449,153
2019,2,8,9,0,105,15.100000000000001,402,712,402
2019,2,8,10,0,130,16.400000000000002,647,833,647
2019,2,8,11,0,144,17.2,857,905,857
2019,2,8,12,0,115,17.5,1022,998,1022
2019,2,8,13,0,120,17.400000000000002,1103,1009,1103
2019,2,8,14,0,115,16.900000000000002,1114,1017,1114
2019,2,8,15,0,450,16.1,487,40,1044
2019,2,8,16,0,376,14.9,406,37,905
2019,2,8,17,0,281,13,302,32,712
2019,2,8,18,0,97,11.200000000000001,97,0,472
2019,2,8,19,0,98,10.200000000000001,109,42,216
2019,2,8,20,0,3,9.5,3,0,15
2019,2,8,21,0,0,8.1,0,0,0
2019,2,8,22,0,0,6.6000000000000005,0,0,0
2019,2,8,23,0,0,6.6000000000000005,0,0,0
2019,2,9,0,0,0,6.5,0,0,0
2019,2,9,1,0,0,6.6000000000000005,0,0,0
2019,2,9,2,0,0,6.800000000000001,0,0,0
2019,2,9,3,0,0,7.2,0,0,0
2019,2,9,4,0,0,7.4,0,0,0
2019,2,9,5,0,0,7.2,0,0,0
2019,2,9,6,0,0,7,0,0,0
2019,2,9,7,0,0,7.9,0,0,0
2019,2,9,8,0,77,11.4,98,107,151
2019,2,9,9,0,83,14,83,0,403
2019,2,9,10,0,316,16.3,483,269,651
2019,2,9,11,0,133,17.6,859,924,859
2019,2,9,12,0,114,17.900000000000002,1020,998,1020
2019,2,9,13,0,128,17.3,1099,997,1099
2019,2,9,14,0,128,16.2,137,9,1104
2019,2,9,15,0,541,14.700000000000001,667,136,1027
2019,2,9,16,0,449,13.5,530,98,885
2019,2,9,17,0,127,13,132,8,685
2019,2,9,18,0,28,12.3,28,0,448
2019,2,9,19,0,73,11.200000000000001,73,0,199
2019,2,9,20,0,4,10.3,4,0,12
2019,2,9,21,0,0,10.100000000000001,0,0,0
2019,2,9,22,0,0,9.9,0,0,0
2019,2,9,23,0,0,9.3,0,0,0
2019,2,10,0,0,0,8.8,0,0,0
2019,2,10,1,0,0,8.4,0,0,0
2019,2,10,2,0,0,8,0,0,0
2019,2,10,3,0,0,7.800000000000001,0,0,0
2019,2,10,4,0,0,7.6000000000000005,0,0,0
2019,2,10,5,0,0,7.2,0,0,0
2019,2,10,6,0,0,6.9,0,0,0
2019,2,10,7,0,0,8.1,0,0,0
2019,2,10,8,0,70,11.600000000000001,122,277,165
2019,2,10,9,0,60,14,426,885,426
2019,2,10,10,0,69,15.3,677,984,677
2019,2,10,11,0,427,16.2,762,426,889
2019,2,10,12,0,73,17,1042,1069,1042
2019,2,10,13,0,73,17.7,1127,1084,1127
2019,2,10,14,0,707,17.900000000000002,989,288,1133
2019,2,10,15,0,512,17.400000000000002,806,318,1061
2019,2,10,16,0,385,16.5,419,41,919
2019,2,10,17,0,341,15.600000000000001,534,291,720
2019,2,10,18,0,119,14.4,120,2,479
2019,2,10,19,0,92,12.3,98,22,220
2019,2,10,20,0,5,10.700000000000001,5,0,13
2019,2,10,21,0,0,10.4,0,0,0
2019,2,10,22,0,0,10.3,0,0,0
2019,2,10,23,0,0,10.3,0,0,0
2019,2,11,0,0,0,10.3,0,0,0
2019,2,11,1,0,0,10.3,0,0,0
2019,2,11,2,0,0,10,0,0,0
2019,2,11,3,0,0,9.8,0,0,0
2019,2,11,4,0,0,9.4,0,0,0
2019,2,11,5,0,0,9.4,0,0,0
2019,2,11,6,0,0,9.8,0,0,0
2019,2,11,7,0,0,10.8,0,0,0
2019,2,11,8,0,74,14.4,108,183,170
2019,2,11,9,0,172,17.2,324,368,433
2019,2,11,10,0,64,19.1,683,1005,683
2019,2,11,11,0,73,20.3,893,1046,893
2019,2,11,12,0,79,20.8,1045,1067,1045
2019,2,11,13,0,652,20.5,925,281,1124
2019,2,11,14,0,702,19.400000000000002,968,271,1126
2019,2,11,15,0,298,18.5,318,22,1052
2019,2,11,16,0,155,17.3,166,14,908
2019,2,11,17,0,351,15.600000000000001,454,155,706
2019,2,11,18,0,76,13.5,463,835,463
2019,2,11,19,0,57,12.200000000000001,208,619,208
2019,2,11,20,0,0,11.3,0,0,0
2019,2,11,21,0,0,10.8,0,0,0
2019,2,11,22,0,0,9.8,0,0,0
2019,2,11,23,0,0,8.6,0,0,0
2019,2,12,0,0,0,6.7,0,0,0
2019,2,12,1,0,0,5.2,0,0,0
2019,2,12,2,0,0,4.800000000000001,0,0,0
2019,2,12,3,0,0,4.6000000000000005,0,0,0
2019,2,12,4,0,0,4.2,0,0,0
2019,2,12,5,0,0,3.8000000000000003,0,0,0
2019,2,12,6,0,0,3,0,0,0
2019,2,12,7,0,0,2.9000000000000004,0,0,0
2019,2,12,8,0,74,3.2,91,92,161
2019,2,12,9,0,181,3.9000000000000004,208,66,419
2019,2,12,10,0,246,5.300000000000001,262,27,667
2019,2,12,11,0,399,7.1000000000000005,450,66,878
2019,2,12,12,0,334,8.700000000000001,355,23,1030
2019,2,12,13,0,561,9.200000000000001,669,111,1115
2019,2,12,14,0,571,8.700000000000001,688,120,1124
2019,2,12,15,0,450,8.3,488,42,1056
2019,2,12,16,0,436,8,696,318,916
2019,2,12,17,0,304,7.6000000000000005,335,48,717
2019,2,12,18,0,177,7.1000000000000005,188,23,475
2019,2,12,19,0,100,6.2,133,135,216
2019,2,12,20,0,0,5.6000000000000005,0,0,0
2019,2,12,21,0,0,5.5,0,0,0
2019,2,12,22,0,0,5.300000000000001,0,0,0
2019,2,12,23,0,0,5.1000000000000005,0,0,0
2019,2,13,0,0,0,4.9,0,0,0
2019,2,13,1,0,0,4.5,0,0,0
2019,2,13,2,0,0,4.2,0,0,0
2019,2,13,3,0,0,4.1000000000000005,0,0,0
2019,2,13,4,0,0,4,0,0,0
2019,2,13,5,0,0,4,0,0,0
2019,2,13,6,0,0,3.9000000000000004,0,0,0
2019,2,13,7,0,0,5.4,0,0,0
2019,2,13,8,0,37,9.3,162,675,162
2019,2,13,9,0,54,12.700000000000001,423,901,423
2019,2,13,10,0,65,15.3,673,993,673
2019,2,13,11,0,73,17,885,1041,885
2019,2,13,12,0,87,18.1,1039,1055,1039
2019,2,13,13,0,90,18.900000000000002,1121,1064,1121
2019,2,13,14,0,92,19.1,1130,1063,1130
2019,2,13,15,0,89,18.7,1063,1053,1063
2019,2,13,16,0,85,17.5,923,1028,923
2019,2,13,17,0,77,15.5,723,983,723
2019,2,13,18,0,211,13.200000000000001,246,76,479
2019,2,13,19,0,48,10.600000000000001,219,718,219
2019,2,13,20,0,0,9,0,0,0
2019,2,13,21,0,0,8.5,0,0,0
2019,2,13,22,0,0,8,0,0,0
2019,2,13,23,0,0,7.300000000000001,0,0,0
2019,2,14,0,0,0,6.7,0,0,0
2019,2,14,1,0,0,6.2,0,0,0
2019,2,14,2,0,0,5.9,0,0,0
2019,2,14,3,0,0,5.7,0,0,0
2019,2,14,4,0,0,5.6000000000000005,0,0,0
2019,2,14,5,0,0,5.7,0,0,0
2019,2,14,6,0,0,5.7,0,0,0
2019,2,14,7,0,0,6.4,0,0,0
2019,2,14,8,0,42,8.9,159,642,159
2019,2,14,9,0,63,11.3,419,875,419
2019,2,14,10,0,76,13.700000000000001,672,975,672
2019,2,14,11,0,291,15.200000000000001,309,23,886
2019,2,14,12,0,511,16.1,610,110,1042
2019,2,14,13,0,88,16.6,1123,1069,1123
2019,2,14,14,0,597,16.6,897,307,1129
2019,2,14,15,0,87,16,1058,1052,1058
2019,2,14,16,0,85,14.8,916,1021,916
2019,2,14,17,0,79,13.4,715,971,715
2019,2,14,18,0,70,12,471,877,471
2019,2,14,19,0,51,10,212,681,212
2019,2,14,20,0,0,8.700000000000001,0,0,0
2019,2,14,21,0,0,8.1,0,0,0
2019,2,14,22,0,0,7.7,0,0,0
2019,2,14,23,0,0,7.5,0,0,0
2019,2,15,0,0,0,7.1000000000000005,0,0,0
2019,2,15,1,0,0,6.7,0,0,0
2019,2,15,2,0,0,6.5,0,0,0
2019,2,15,3,0,0,7,0,0,0
