Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,6707035,-,b'Salta',b'Argentina',-24.72,-65.41,0,1230,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,DHI,GHI,DNI,Clearsky GHI
2022,6,23,20,0,18.3,54,304,771,304
2022,6,23,21,0,13.3,33,105,533,105
2022,6,23,22,0,11.3,0,0,0,0
2022,6,23,23,0,10.700000000000001,0,0,0,0
2022,6,24,0,0,9.9,0,0,0,0
2022,6,24,1,0,9.1,0,0,0,0
2022,6,24,2,0,8.6,0,0,0,0
2022,6,24,3,0,8.5,0,0,0,0
2022,6,24,4,0,8.3,0,0,0,0
2022,6,24,5,0,8.1,0,0,0,0
2022,6,24,6,0,7.9,0,0,0,0
2022,6,24,7,0,7.7,0,0,0,0
2022,6,24,8,0,7.6000000000000005,0,0,0,0
2022,6,24,9,0,7.6000000000000005,0,0,0,0
2022,6,24,10,0,7.7,0,0,0,0
2022,6,24,11,0,8.700000000000001,0,0,0,0
2022,6,24,12,0,11.700000000000001,39,39,1,143
2022,6,24,13,0,14.8,151,161,28,345
2022,6,24,14,0,17.6,231,261,58,516
2022,6,24,15,0,20.3,197,203,10,639
2022,6,24,16,0,22,312,496,277,696
2022,6,24,17,0,22.6,215,592,574,686
2022,6,24,18,0,22.3,198,520,540,609
2022,6,24,19,0,21.1,178,397,454,472
2022,6,24,20,0,18.5,126,245,365,292
2022,6,24,21,0,13.5,68,73,40,97
2022,6,24,22,0,11.200000000000001,0,0,0,0
2022,6,24,23,0,10.600000000000001,0,0,0,0
2022,6,25,0,0,9.9,0,0,0,0
2022,6,25,1,0,9.200000000000001,0,0,0,0
2022,6,25,2,0,8.6,0,0,0,0
2022,6,25,3,0,8.3,0,0,0,0
2022,6,25,4,0,8.1,0,0,0,0
2022,6,25,5,0,7.800000000000001,0,0,0,0
2022,6,25,6,0,7.6000000000000005,0,0,0,0
2022,6,25,7,0,7.5,0,0,0,0
2022,6,25,8,0,7.4,0,0,0,0
2022,6,25,9,0,7.2,0,0,0,0
2022,6,25,10,0,6.9,0,0,0,0
2022,6,25,11,0,7.5,0,0,0,0
2022,6,25,12,0,10.5,30,30,0,123
2022,6,25,13,0,13,24,24,0,312
2022,6,25,14,0,15.100000000000001,95,96,1,480
2022,6,25,15,0,16.7,138,138,0,597
2022,6,25,16,0,17.8,131,131,0,657
2022,6,25,17,0,18.6,111,111,0,651
2022,6,25,18,0,18.6,124,125,0,579
2022,6,25,19,0,17.5,108,108,0,448
2022,6,25,20,0,15.3,53,53,0,276
2022,6,25,21,0,11.8,25,25,0,89
2022,6,25,22,0,9.9,0,0,0,0
2022,6,25,23,0,9.3,0,0,0,0
2022,6,26,0,0,8.8,0,0,0,0
2022,6,26,1,0,8,0,0,0,0
2022,6,26,2,0,7.5,0,0,0,0
2022,6,26,3,0,7.6000000000000005,0,0,0,0
2022,6,26,4,0,7.7,0,0,0,0
2022,6,26,5,0,7.7,0,0,0,0
2022,6,26,6,0,7.6000000000000005,0,0,0,0
2022,6,26,7,0,7.6000000000000005,0,0,0,0
2022,6,26,8,0,7.6000000000000005,0,0,0,0
2022,6,26,9,0,7.7,0,0,0,0
2022,6,26,10,0,7.9,0,0,0,0
2022,6,26,11,0,8.9,0,0,0,0
2022,6,26,12,0,11.8,56,56,3,122
2022,6,26,13,0,14.3,122,125,10,308
2022,6,26,14,0,17.400000000000002,202,214,25,471
2022,6,26,15,0,19.400000000000002,274,316,68,586
2022,6,26,16,0,20.700000000000003,243,254,18,643
2022,6,26,17,0,21.700000000000003,238,251,18,639
2022,6,26,18,0,22,236,258,38,569
2022,6,26,19,0,21.6,179,191,24,442
2022,6,26,20,0,19.700000000000003,150,268,360,272
2022,6,26,21,0,15.3,60,62,10,89
2022,6,26,22,0,13.3,0,0,0,0
2022,6,26,23,0,12.9,0,0,0,0
2022,6,27,0,0,12.700000000000001,0,0,0,0
2022,6,27,1,0,12.5,0,0,0,0
2022,6,27,2,0,12.4,0,0,0,0
2022,6,27,3,0,12,0,0,0,0
2022,6,27,4,0,11.700000000000001,0,0,0,0
2022,6,27,5,0,11.3,0,0,0,0
2022,6,27,6,0,11,0,0,0,0
2022,6,27,7,0,10.9,0,0,0,0
2022,6,27,8,0,10.9,0,0,0,0
2022,6,27,9,0,10.8,0,0,0,0
2022,6,27,10,0,10.700000000000001,0,0,0,0
2022,6,27,11,0,11.3,0,0,0,0
2022,6,27,12,0,14.3,84,92,49,127
2022,6,27,13,0,17.3,160,253,261,318
2022,6,27,14,0,20.400000000000002,240,346,210,483
2022,6,27,15,0,22.200000000000003,217,489,444,602
2022,6,27,16,0,23.5,237,563,490,658
2022,6,27,17,0,24.1,247,264,26,651
2022,6,27,18,0,24.1,197,206,15,577
2022,6,27,19,0,23.400000000000002,124,126,4,449
2022,6,27,20,0,21.400000000000002,154,174,61,277
2022,6,27,21,0,17.1,54,56,8,92
2022,6,27,22,0,15,0,0,0,0
2022,6,27,23,0,14.600000000000001,0,0,0,0
2022,6,28,0,0,14.200000000000001,0,0,0,0
2022,6,28,1,0,14,0,0,0,0
2022,6,28,2,0,13.700000000000001,0,0,0,0
2022,6,28,3,0,13.3,0,0,0,0
2022,6,28,4,0,12.4,0,0,0,0
2022,6,28,5,0,11.5,0,0,0,0
2022,6,28,6,0,10.9,0,0,0,0
2022,6,28,7,0,10,0,0,0,0
2022,6,28,8,0,9.4,0,0,0,0
2022,6,28,9,0,9,0,0,0,0
2022,6,28,10,0,8.5,0,0,0,0
2022,6,28,11,0,9,0,0,0,0
2022,6,28,12,0,12.8,38,137,571,137
2022,6,28,13,0,16.3,55,336,787,336
2022,6,28,14,0,19.1,64,509,876,509
2022,6,28,15,0,20.6,62,633,932,633
2022,6,28,16,0,21.3,64,695,949,695
2022,6,28,17,0,21.5,64,690,948,690
2022,6,28,18,0,21.3,60,615,927,615
2022,6,28,19,0,20.6,55,486,887,486
2022,6,28,20,0,18.8,47,308,794,308
2022,6,28,21,0,14.100000000000001,30,110,573,110
2022,6,28,22,0,11.9,0,0,0,0
2022,6,28,23,0,11.3,0,0,0,0
2022,6,29,0,0,11,0,0,0,0
2022,6,29,1,0,10.700000000000001,0,0,0,0
2022,6,29,2,0,10.5,0,0,0,0
2022,6,29,3,0,10.5,0,0,0,0
2022,6,29,4,0,10.600000000000001,0,0,0,0
2022,6,29,5,0,10.600000000000001,0,0,0,0
2022,6,29,6,0,10.100000000000001,0,0,0,0
2022,6,29,7,0,9.9,0,0,0,0
2022,6,29,8,0,9.3,0,0,0,0
2022,6,29,9,0,8.9,0,0,0,0
2022,6,29,10,0,8.9,0,0,0,0
2022,6,29,11,0,10.3,0,0,0,0
2022,6,29,12,0,15,32,149,676,149
2022,6,29,13,0,19.6,46,353,857,353
2022,6,29,14,0,22.6,54,529,934,529
2022,6,29,15,0,24.5,57,649,964,649
2022,6,29,16,0,25.6,60,711,979,711
2022,6,29,17,0,26.1,60,701,971,701
2022,6,29,18,0,26,57,629,952,629
2022,6,29,19,0,24.900000000000002,53,493,902,493
2022,6,29,20,0,22.1,45,313,811,313
2022,6,29,21,0,16.6,30,112,588,112
2022,6,29,22,0,14.700000000000001,0,0,0,0
2022,6,29,23,0,14.3,0,0,0,0
2022,6,30,0,0,13.9,0,0,0,0
2022,6,30,1,0,13.5,0,0,0,0
2022,6,30,2,0,13.4,0,0,0,0
2022,6,30,3,0,13.200000000000001,0,0,0,0
2022,6,30,4,0,12.9,0,0,0,0
2022,6,30,5,0,12.3,0,0,0,0
2022,6,30,6,0,12,0,0,0,0
2022,6,30,7,0,12.4,0,0,0,0
2022,6,30,8,0,12.9,0,0,0,0
2022,6,30,9,0,13.200000000000001,0,0,0,0
2022,6,30,10,0,13.3,0,0,0,0
2022,6,30,11,0,13.700000000000001,0,0,0,0
2022,6,30,12,0,17.3,34,146,648,146
2022,6,30,13,0,20.5,50,349,834,349
2022,6,30,14,0,21.8,59,520,906,520
2022,6,30,15,0,23.1,62,645,949,645
2022,6,30,16,0,23.8,65,703,959,703
2022,6,30,17,0,23.700000000000003,65,694,951,694
2022,6,30,18,0,23.200000000000003,60,621,932,621
2022,6,30,19,0,22,56,489,887,489
2022,6,30,20,0,19.5,48,309,788,309
2022,6,30,21,0,14.600000000000001,31,110,560,110
2022,6,30,22,0,12.200000000000001,0,0,0,0
2022,6,30,23,0,11.600000000000001,0,0,0,0
2022,7,1,0,0,11.100000000000001,0,0,0,0
2022,7,1,1,0,10.8,0,0,0,0
2022,7,1,2,0,10.5,0,0,0,0
2022,7,1,3,0,10.3,0,0,0,0
2022,7,1,4,0,10.3,0,0,0,0
2022,7,1,5,0,10.600000000000001,0,0,0,0
2022,7,1,6,0,10.700000000000001,0,0,0,0
2022,7,1,7,0,10.9,0,0,0,0
2022,7,1,8,0,11,0,0,0,0
2022,7,1,9,0,10.600000000000001,0,0,0,0
2022,7,1,10,0,10.200000000000001,0,0,0,0
2022,7,1,11,0,11.200000000000001,0,0,0,0
2022,7,1,12,0,16,34,148,660,148
2022,7,1,13,0,20.6,50,354,848,354
2022,7,1,14,0,24.400000000000002,58,530,928,530
2022,7,1,15,0,27.200000000000003,63,651,957,651
2022,7,1,16,0,28.700000000000003,66,714,972,714
2022,7,1,17,0,29.3,67,705,963,705
2022,7,1,18,0,29.200000000000003,64,633,944,633
2022,7,1,19,0,28,59,499,898,499
2022,7,1,20,0,24.6,50,318,807,318
2022,7,1,21,0,19.400000000000002,69,90,146,116
2022,7,1,22,0,17.1,0,0,0,0
2022,7,1,23,0,16.3,0,0,0,0
2022,7,2,0,0,15.200000000000001,0,0,0,0
2022,7,2,1,0,14.3,0,0,0,0
2022,7,2,2,0,13.9,0,0,0,0
2022,7,2,3,0,13.3,0,0,0,0
2022,7,2,4,0,12.5,0,0,0,0
2022,7,2,5,0,12,0,0,0,0
2022,7,2,6,0,11.600000000000001,0,0,0,0
2022,7,2,7,0,11.5,0,0,0,0
2022,7,2,8,0,11.600000000000001,0,0,0,0
2022,7,2,9,0,11.4,0,0,0,0
2022,7,2,10,0,11,0,0,0,0
2022,7,2,11,0,10.700000000000001,0,0,0,0
2022,7,2,12,0,13.8,77,121,257,136
2022,7,2,13,0,16.7,142,317,489,335
2022,7,2,14,0,19.200000000000003,166,471,598,509
2022,7,2,15,0,21,297,420,200,632
2022,7,2,16,0,22.200000000000003,84,694,914,694
2022,7,2,17,0,22.8,83,686,909,686
2022,7,2,18,0,22.8,83,613,878,613
2022,7,2,19,0,22,75,482,829,482
2022,7,2,20,0,19.700000000000003,62,304,724,304
2022,7,2,21,0,15,38,106,476,106
2022,7,2,22,0,12.3,0,0,0,0
2022,7,2,23,0,11.3,0,0,0,0
2022,7,3,0,0,10.3,0,0,0,0
2022,7,3,1,0,9.700000000000001,0,0,0,0
2022,7,3,2,0,9.3,0,0,0,0
2022,7,3,3,0,9,0,0,0,0
2022,7,3,4,0,8.9,0,0,0,0
2022,7,3,5,0,9,0,0,0,0
2022,7,3,6,0,9.1,0,0,0,0
2022,7,3,7,0,9.1,0,0,0,0
2022,7,3,8,0,8.700000000000001,0,0,0,0
2022,7,3,9,0,8.4,0,0,0,0
2022,7,3,10,0,8.200000000000001,0,0,0,0
2022,7,3,11,0,9.1,0,0,0,0
2022,7,3,12,0,13.3,28,28,0,135
2022,7,3,13,0,16.900000000000002,83,83,0,335
2022,7,3,14,0,19.700000000000003,209,211,4,507
2022,7,3,15,0,22,339,383,71,630
2022,7,3,16,0,23.5,345,572,339,690
2022,7,3,17,0,24.400000000000002,88,683,895,683
2022,7,3,18,0,24.5,80,615,884,615
2022,7,3,19,0,23.5,73,482,831,482
2022,7,3,20,0,21.200000000000003,60,306,734,306
2022,7,3,21,0,16.1,37,109,492,109
2022,7,3,22,0,13.8,0,0,0,0
2022,7,3,23,0,13.5,0,0,0,0
2022,7,4,0,0,13.100000000000001,0,0,0,0
2022,7,4,1,0,13,0,0,0,0
2022,7,4,2,0,12.9,0,0,0,0
2022,7,4,3,0,13.100000000000001,0,0,0,0
2022,7,4,4,0,12.9,0,0,0,0
2022,7,4,5,0,12.700000000000001,0,0,0,0
2022,7,4,6,0,12.700000000000001,0,0,0,0
2022,7,4,7,0,12.9,0,0,0,0
2022,7,4,8,0,12.9,0,0,0,0
2022,7,4,9,0,12.8,0,0,0,0
2022,7,4,10,0,12.5,0,0,0,0
2022,7,4,11,0,13.100000000000001,0,0,0,0
2022,7,4,12,0,16.8,43,136,539,136
2022,7,4,13,0,20.3,65,335,753,335
2022,7,4,14,0,23,272,409,268,510
2022,7,4,15,0,25.1,236,520,461,637
2022,7,4,16,0,26.400000000000002,178,623,665,696
2022,7,4,17,0,27,86,688,904,688
2022,7,4,18,0,26.700000000000003,295,379,140,616
2022,7,4,19,0,25.3,77,483,821,483
2022,7,4,20,0,22.5,37,38,0,305
2022,7,4,21,0,18.5,67,69,14,109
2022,7,4,22,0,17,0,0,0,0
2022,7,4,23,0,16.400000000000002,0,0,0,0
2022,7,5,0,0,15.700000000000001,0,0,0,0
2022,7,5,1,0,15,0,0,0,0
2022,7,5,2,0,14.3,0,0,0,0
2022,7,5,3,0,13.700000000000001,0,0,0,0
2022,7,5,4,0,13,0,0,0,0
2022,7,5,5,0,12.4,0,0,0,0
2022,7,5,6,0,12,0,0,0,0
2022,7,5,7,0,11.700000000000001,0,0,0,0
2022,7,5,8,0,11.700000000000001,0,0,0,0
2022,7,5,9,0,11.700000000000001,0,0,0,0
2022,7,5,10,0,11.8,0,0,0,0
2022,7,5,11,0,12.5,0,0,0,0
2022,7,5,12,0,14.700000000000001,66,68,7,132
2022,7,5,13,0,16.900000000000002,32,32,0,331
2022,7,5,14,0,18.900000000000002,218,235,32,504
2022,7,5,15,0,20.6,308,415,173,627
2022,7,5,16,0,22,264,546,421,691
2022,7,5,17,0,23,343,532,283,688
2022,7,5,18,0,23.700000000000003,240,256,26,617
2022,7,5,19,0,23.8,243,325,166,484
2022,7,5,20,0,21.6,79,79,2,305
2022,7,5,21,0,16.900000000000002,70,73,19,108
2022,7,5,22,0,15.3,0,0,0,0
2022,7,5,23,0,15,0,0,0,0
2022,7,6,0,0,14.8,0,0,0,0
2022,7,6,1,0,14.600000000000001,0,0,0,0
2022,7,6,2,0,14.4,0,0,0,0
2022,7,6,3,0,14,0,0,0,0
2022,7,6,4,0,13.700000000000001,0,0,0,0
2022,7,6,5,0,13.5,0,0,0,0
2022,7,6,6,0,13.200000000000001,0,0,0,0
2022,7,6,7,0,13,0,0,0,0
2022,7,6,8,0,12.9,0,0,0,0
2022,7,6,9,0,12.8,0,0,0,0
2022,7,6,10,0,12.9,0,0,0,0
2022,7,6,11,0,13.700000000000001,0,0,0,0
2022,7,6,12,0,17.5,89,108,105,139
2022,7,6,13,0,21.700000000000003,152,164,32,340
2022,7,6,14,0,24.900000000000002,250,266,31,512
2022,7,6,15,0,27,348,480,214,636
2022,7,6,16,0,27.6,79,698,922,698
2022,7,6,17,0,27.5,80,690,912,690
2022,7,6,18,0,27.3,74,618,893,618
2022,7,6,19,0,26.6,68,488,845,488
2022,7,6,20,0,24.400000000000002,56,310,749,310
2022,7,6,21,0,19.1,36,113,521,113
2022,7,6,22,0,17.1,0,0,0,0
2022,7,6,23,0,16,0,0,0,0
2022,7,7,0,0,14.9,0,0,0,0
2022,7,7,1,0,14.200000000000001,0,0,0,0
2022,7,7,2,0,13.700000000000001,0,0,0,0
2022,7,7,3,0,13.200000000000001,0,0,0,0
2022,7,7,4,0,12.9,0,0,0,0
2022,7,7,5,0,12.5,0,0,0,0
2022,7,7,6,0,12.3,0,0,0,0
2022,7,7,7,0,12.200000000000001,0,0,0,0
2022,7,7,8,0,12.5,0,0,0,0
2022,7,7,9,0,12.600000000000001,0,0,0,0
2022,7,7,10,0,12,0,0,0,0
2022,7,7,11,0,12.8,0,0,0,0
2022,7,7,12,0,16.3,39,138,572,138
2022,7,7,13,0,18.7,58,339,780,339
2022,7,7,14,0,20.8,68,516,874,516
2022,7,7,15,0,22.200000000000003,73,639,914,639
2022,7,7,16,0,22.900000000000002,76,703,932,703
2022,7,7,17,0,23.1,77,696,925,696
2022,7,7,18,0,22.6,75,623,897,623
2022,7,7,19,0,21.400000000000002,69,489,844,489
2022,7,7,20,0,19.3,59,312,741,312
2022,7,7,21,0,15.200000000000001,38,113,499,113
2022,7,7,22,0,12.9,0,0,0,0
2022,7,7,23,0,12.5,0,0,0,0
2022,7,8,0,0,12.3,0,0,0,0
2022,7,8,1,0,11.9,0,0,0,0
2022,7,8,2,0,11.5,0,0,0,0
2022,7,8,3,0,11,0,0,0,0
2022,7,8,4,0,10.5,0,0,0,0
2022,7,8,5,0,10.4,0,0,0,0
2022,7,8,6,0,10.4,0,0,0,0
2022,7,8,7,0,10.600000000000001,0,0,0,0
2022,7,8,8,0,10.700000000000001,0,0,0,0
2022,7,8,9,0,10.700000000000001,0,0,0,0
2022,7,8,10,0,10.4,0,0,0,0
2022,7,8,11,0,11.3,0,0,0,0
2022,7,8,12,0,16.1,83,88,31,137
2022,7,8,13,0,20.400000000000002,160,254,261,337
2022,7,8,14,0,23.700000000000003,148,441,570,512
2022,7,8,15,0,25.900000000000002,137,609,759,638
2022,7,8,16,0,27.1,74,698,925,698
2022,7,8,17,0,27.5,77,691,914,691
2022,7,8,18,0,27.200000000000003,230,250,33,619
2022,7,8,19,0,26.1,185,418,466,489
2022,7,8,20,0,24,124,283,462,310
2022,7,8,21,0,19,76,80,30,114
2022,7,8,22,0,17.2,0,0,0,0
2022,7,8,23,0,16.1,0,0,0,0
2022,7,9,0,0,15.3,0,0,0,0
2022,7,9,1,0,14.600000000000001,0,0,0,0
2022,7,9,2,0,14.100000000000001,0,0,0,0
2022,7,9,3,0,13.5,0,0,0,0
2022,7,9,4,0,13.200000000000001,0,0,0,0
2022,7,9,5,0,12.9,0,0,0,0
2022,7,9,6,0,12.600000000000001,0,0,0,0
2022,7,9,7,0,12.4,0,0,0,0
2022,7,9,8,0,12,0,0,0,0
2022,7,9,9,0,11.9,0,0,0,0
2022,7,9,10,0,11.9,0,0,0,0
2022,7,9,11,0,13.3,0,0,0,0
2022,7,9,12,0,18.8,38,143,601,143
2022,7,9,13,0,23.400000000000002,56,343,794,343
2022,7,9,14,0,26.900000000000002,66,519,879,519
2022,7,9,15,0,29.200000000000003,72,640,913,640
2022,7,9,16,0,30.5,77,700,921,700
2022,7,9,17,0,30.900000000000002,114,653,801,693
2022,7,9,18,0,30.6,81,621,880,621
2022,7,9,19,0,29.700000000000003,74,491,833,491
2022,7,9,20,0,26.900000000000002,61,315,735,315
2022,7,9,21,0,22.3,39,117,501,117
2022,7,9,22,0,20.3,0,0,0,0
2022,7,9,23,0,19,0,0,0,0
2022,7,10,0,0,17.5,0,0,0,0
2022,7,10,1,0,16.6,0,0,0,0
2022,7,10,2,0,15.9,0,0,0,0
2022,7,10,3,0,15.4,0,0,0,0
2022,7,10,4,0,15,0,0,0,0
2022,7,10,5,0,14.600000000000001,0,0,0,0
2022,7,10,6,0,14.5,0,0,0,0
2022,7,10,7,0,14.600000000000001,0,0,0,0
2022,7,10,8,0,14.5,0,0,0,0
2022,7,10,9,0,14.5,0,0,0,0
2022,7,10,10,0,14.4,0,0,0,0
2022,7,10,11,0,15.100000000000001,0,0,0,0
2022,7,10,12,0,19.200000000000003,74,127,301,143
2022,7,10,13,0,23.6,138,303,454,347
2022,7,10,14,0,26.5,234,385,293,524
2022,7,10,15,0,28.900000000000002,120,647,845,648
2022,7,10,16,0,30.3,134,669,789,710
2022,7,10,17,0,30.8,294,451,232,703
2022,7,10,18,0,30.8,74,633,908,633
2022,7,10,19,0,30,224,367,283,502
2022,7,10,20,0,27.3,161,179,52,323
2022,7,10,21,0,22.1,71,74,18,121
2022,7,10,22,0,19.700000000000003,0,0,0,0
2022,7,10,23,0,18.400000000000002,0,0,0,0
2022,7,11,0,0,17.400000000000002,0,0,0,0
2022,7,11,1,0,16.2,0,0,0,0
2022,7,11,2,0,15.200000000000001,0,0,0,0
2022,7,11,3,0,14.3,0,0,0,0
2022,7,11,4,0,13.5,0,0,0,0
2022,7,11,5,0,12.8,0,0,0,0
2022,7,11,6,0,12.3,0,0,0,0
2022,7,11,7,0,11.700000000000001,0,0,0,0
2022,7,11,8,0,11,0,0,0,0
2022,7,11,9,0,10.5,0,0,0,0
2022,7,11,10,0,9.9,0,0,0,0
2022,7,11,11,0,10.4,0,0,0,0
2022,7,11,12,0,14.200000000000001,40,145,597,145
2022,7,11,13,0,17.2,58,351,804,351
2022,7,11,14,0,19.700000000000003,66,526,889,526
2022,7,11,15,0,21.200000000000003,74,653,925,653
2022,7,11,16,0,22.1,76,718,945,718
2022,7,11,17,0,22,76,711,938,711
2022,7,11,18,0,21.3,79,637,904,637
2022,7,11,19,0,20,72,505,857,505
2022,7,11,20,0,17.900000000000002,60,325,761,325
2022,7,11,21,0,13.600000000000001,39,124,542,124
2022,7,11,22,0,10.5,0,0,0,0
2022,7,11,23,0,9.3,0,0,0,0
2022,7,12,0,0,8.6,0,0,0,0
2022,7,12,1,0,8.1,0,0,0,0
2022,7,12,2,0,8,0,0,0,0
2022,7,12,3,0,7.4,0,0,0,0
2022,7,12,4,0,7,0,0,0,0
2022,7,12,5,0,6.800000000000001,0,0,0,0
2022,7,12,6,0,6.7,0,0,0,0
2022,7,12,7,0,6.4,0,0,0,0
2022,7,12,8,0,6.1000000000000005,0,0,0,0
2022,7,12,9,0,5.9,0,0,0,0
2022,7,12,10,0,6,0,0,0,0
2022,7,12,11,0,6.9,0,0,0,0
2022,7,12,12,0,10.700000000000001,36,149,641,149
2022,7,12,13,0,13.9,52,356,834,356
2022,7,12,14,0,17,60,536,918,536
2022,7,12,15,0,19,62,664,962,664
2022,7,12,16,0,20.1,64,725,971,725
2022,7,12,17,0,20.6,64,722,969,722
2022,7,12,18,0,20.5,62,648,946,648
2022,7,12,19,0,19.5,58,516,903,516
2022,7,12,20,0,17.5,49,335,815,335
2022,7,12,21,0,13.200000000000001,34,129,602,129
2022,7,12,22,0,10.200000000000001,0,0,0,0
2022,7,12,23,0,9.600000000000001,0,0,0,0
2022,7,13,0,0,9.4,0,0,0,0
2022,7,13,1,0,9.3,0,0,0,0
2022,7,13,2,0,9.3,0,0,0,0
2022,7,13,3,0,9.4,0,0,0,0
2022,7,13,4,0,9.3,0,0,0,0
2022,7,13,5,0,9.5,0,0,0,0
2022,7,13,6,0,9.5,0,0,0,0
2022,7,13,7,0,9.200000000000001,0,0,0,0
2022,7,13,8,0,8.700000000000001,0,0,0,0
2022,7,13,9,0,8.6,0,0,0,0
2022,7,13,10,0,8.4,0,0,0,0
2022,7,13,11,0,9.3,0,0,0,0
2022,7,13,12,0,14.3,37,152,650,152
2022,7,13,13,0,18.7,53,361,841,361
2022,7,13,14,0,21.6,63,542,920,542
2022,7,13,15,0,23.8,69,672,960,672
2022,7,13,16,0,25,73,732,965,732
2022,7,13,17,0,25.5,75,723,952,723
2022,7,13,18,0,25.400000000000002,73,652,933,652
2022,7,13,19,0,24.400000000000002,67,518,886,518
2022,7,13,20,0,22.1,179,264,241,333
2022,7,13,21,0,16.7,38,128,558,128
2022,7,13,22,0,14.5,0,0,0,0
2022,7,13,23,0,14.100000000000001,0,0,0,0
2022,7,14,0,0,13.4,0,0,0,0
2022,7,14,1,0,12.700000000000001,0,0,0,0
2022,7,14,2,0,12,0,0,0,0
2022,7,14,3,0,11.600000000000001,0,0,0,0
2022,7,14,4,0,11.5,0,0,0,0
2022,7,14,5,0,11.600000000000001,0,0,0,0
2022,7,14,6,0,11.5,0,0,0,0
2022,7,14,7,0,11.100000000000001,0,0,0,0
2022,7,14,8,0,10.700000000000001,0,0,0,0
2022,7,14,9,0,10.5,0,0,0,0
2022,7,14,10,0,10.700000000000001,0,0,0,0
2022,7,14,11,0,11.5,0,0,0,0
2022,7,14,12,0,15.9,38,152,638,152
2022,7,14,13,0,20,56,362,833,362
2022,7,14,14,0,23.3,65,539,907,539
2022,7,14,15,0,25.400000000000002,70,668,950,668
2022,7,14,16,0,26.6,73,734,966,734
2022,7,14,17,0,27.200000000000003,73,732,966,732
2022,7,14,18,0,27.1,72,659,942,659
2022,7,14,19,0,26,67,522,889,522
2022,7,14,20,0,23.400000000000002,57,339,798,339
2022,7,14,21,0,18.1,37,132,582,132
2022,7,14,22,0,15.9,0,0,0,0
2022,7,14,23,0,15.5,0,0,0,0
2022,7,15,0,0,14.8,0,0,0,0
2022,7,15,1,0,14.3,0,0,0,0
2022,7,15,2,0,13.9,0,0,0,0
2022,7,15,3,0,13.5,0,0,0,0
2022,7,15,4,0,13.100000000000001,0,0,0,0
2022,7,15,5,0,12.200000000000001,0,0,0,0
2022,7,15,6,0,11.5,0,0,0,0
2022,7,15,7,0,11.100000000000001,0,0,0,0
2022,7,15,8,0,10.5,0,0,0,0
2022,7,15,9,0,10,0,0,0,0
2022,7,15,10,0,9.5,0,0,0,0
2022,7,15,11,0,10.3,0,0,0,0
2022,7,15,12,0,14,35,158,687,158
2022,7,15,13,0,17.400000000000002,50,366,855,366
2022,7,15,14,0,20.1,59,547,932,547
2022,7,15,15,0,22.200000000000003,66,671,959,671
2022,7,15,16,0,23.400000000000002,69,733,966,733
2022,7,15,17,0,23.8,72,725,954,725
2022,7,15,18,0,23.400000000000002,79,646,908,646
2022,7,15,19,0,22.1,72,514,860,514
2022,7,15,20,0,19.700000000000003,61,331,759,331
2022,7,15,21,0,15.5,40,127,534,127
2022,7,15,22,0,12.600000000000001,0,0,0,0
2022,7,15,23,0,11.3,0,0,0,0
2022,7,16,0,0,10.4,0,0,0,0
2022,7,16,1,0,9.600000000000001,0,0,0,0
2022,7,16,2,0,8.9,0,0,0,0
2022,7,16,3,0,8.4,0,0,0,0
2022,7,16,4,0,8,0,0,0,0
2022,7,16,5,0,8,0,0,0,0
2022,7,16,6,0,8,0,0,0,0
2022,7,16,7,0,7.800000000000001,0,0,0,0
2022,7,16,8,0,7.7,0,0,0,0
2022,7,16,9,0,7.300000000000001,0,0,0,0
2022,7,16,10,0,6.800000000000001,0,0,0,0
2022,7,16,11,0,7.300000000000001,0,0,0,0
2022,7,16,12,0,10.5,8,8,0,153
2022,7,16,13,0,13.600000000000001,40,40,0,362
2022,7,16,14,0,16.1,47,47,0,540
2022,7,16,15,0,17.7,173,174,0,669
2022,7,16,16,0,18.400000000000002,266,267,1,735
2022,7,16,17,0,18.7,203,203,0,733
2022,7,16,18,0,18.2,307,324,26,661
2022,7,16,19,0,16.8,190,191,1,528
2022,7,16,20,0,14.8,59,59,0,345
2022,7,16,21,0,10.9,16,16,0,137
2022,7,16,22,0,7.800000000000001,0,0,0,0
2022,7,16,23,0,6.7,0,0,0,0
