Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,6707035,-,b'Salta',b'Argentina',-24.72,-65.41,0,1230,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.2
Year,Month,Day,Hour,Minute,Temperature,DNI,GHI,DHI,Clearsky GHI
2019,7,25,14,30,14.4,928,632,72,632
2019,7,25,15,0,15.3,945,691,74,691
2019,7,25,15,30,16.1,956,734,76,734
2019,7,25,16,0,16.900000000000002,963,759,76,759
2019,7,25,16,30,17.400000000000002,959,763,77,763
2019,7,25,17,0,17.900000000000002,956,753,77,753
2019,7,25,17,30,18,949,725,76,725
2019,7,25,18,0,18.1,938,681,74,681
2019,7,25,18,30,17.7,920,621,71,621
2019,7,25,19,0,17.3,894,547,68,547
2019,7,25,19,30,16.400000000000002,854,457,63,457
2019,7,25,20,0,15.600000000000001,800,359,58,359
2019,7,25,20,30,13.4,724,255,50,255
2019,7,25,21,0,11.3,595,149,40,149
2019,7,25,21,30,9.9,371,52,23,52
2019,7,25,22,0,8.5,0,0,0,0
2019,7,25,22,30,8.3,0,0,0,0
2019,7,25,23,0,8,0,0,0,0
2019,7,25,23,30,8,0,0,0,0
2019,7,26,0,0,7.9,0,0,0,0
2019,7,26,0,30,7.9,0,0,0,0
2019,7,26,1,0,7.9,0,0,0,0
2019,7,26,1,30,7.9,0,0,0,0
2019,7,26,2,0,7.800000000000001,0,0,0,0
2019,7,26,2,30,7.7,0,0,0,0
2019,7,26,3,0,7.6000000000000005,0,0,0,0
2019,7,26,3,30,7.6000000000000005,0,0,0,0
2019,7,26,4,0,7.6000000000000005,0,0,0,0
2019,7,26,4,30,7.4,0,0,0,0
2019,7,26,5,0,7.300000000000001,0,0,0,0
2019,7,26,5,30,7.1000000000000005,0,0,0,0
2019,7,26,6,0,6.9,0,0,0,0
2019,7,26,6,30,6.7,0,0,0,0
2019,7,26,7,0,6.5,0,0,0,0
2019,7,26,7,30,6.4,0,0,0,0
2019,7,26,8,0,6.300000000000001,0,0,0,0
2019,7,26,8,30,6.2,0,0,0,0
2019,7,26,9,0,6.2,0,0,0,0
2019,7,26,9,30,6.300000000000001,0,0,0,0
2019,7,26,10,0,6.5,0,0,0,0
2019,7,26,10,30,7.4,0,0,0,0
2019,7,26,11,0,8.3,0,0,0,0
2019,7,26,11,30,10.4,444,66,25,66
2019,7,26,12,0,12.5,652,168,40,168
2019,7,26,12,30,14.200000000000001,764,276,50,276
2019,7,26,13,0,16,836,381,56,381
2019,7,26,13,30,17.1,883,479,62,479
2019,7,26,14,0,18.2,915,565,66,565
2019,7,26,14,30,19,938,638,69,638
2019,7,26,15,0,19.700000000000003,959,698,70,698
2019,7,26,15,30,20.200000000000003,970,740,71,740
2019,7,26,16,0,20.700000000000003,970,765,75,765
2019,7,26,16,30,20.900000000000002,972,773,75,773
2019,7,26,17,0,21.1,956,756,78,756
2019,7,26,17,30,20.900000000000002,949,729,76,729
2019,7,26,18,0,20.700000000000003,955,688,67,688
2019,7,26,18,30,20.200000000000003,939,628,65,628
2019,7,26,19,0,19.700000000000003,902,549,64,549
2019,7,26,19,30,18.7,868,462,60,462
2019,7,26,20,0,17.7,815,364,56,364
2019,7,26,20,30,15.3,740,259,48,259
2019,7,26,21,0,12.9,610,151,38,151
2019,7,26,21,30,11.700000000000001,393,53,22,53
2019,7,26,22,0,10.4,0,0,0,0
2019,7,26,22,30,10.200000000000001,0,0,0,0
2019,7,26,23,0,10.100000000000001,0,0,0,0
2019,7,26,23,30,10.100000000000001,0,0,0,0
2019,7,27,0,0,9.9,0,0,0,0
2019,7,27,0,30,9.700000000000001,0,0,0,0
2019,7,27,1,0,9.600000000000001,0,0,0,0
2019,7,27,1,30,9.5,0,0,0,0
2019,7,27,2,0,9.4,0,0,0,0
2019,7,27,2,30,9.3,0,0,0,0
2019,7,27,3,0,9.1,0,0,0,0
2019,7,27,3,30,9.1,0,0,0,0
2019,7,27,4,0,9,0,0,0,0
2019,7,27,4,30,9,0,0,0,0
2019,7,27,5,0,9,0,0,0,0
2019,7,27,5,30,8.9,0,0,0,0
2019,7,27,6,0,8.9,0,0,0,0
2019,7,27,6,30,8.9,0,0,0,0
2019,7,27,7,0,8.9,0,0,0,0
2019,7,27,7,30,8.9,0,0,0,0
2019,7,27,8,0,8.9,0,0,0,0
2019,7,27,8,30,9,0,0,0,0
2019,7,27,9,0,9,0,0,0,0
2019,7,27,9,30,8.9,0,0,0,0
2019,7,27,10,0,8.8,0,0,0,0
2019,7,27,10,30,9.200000000000001,0,0,0,0
2019,7,27,11,0,9.600000000000001,0,0,0,0
2019,7,27,11,30,11.200000000000001,450,66,24,66
2019,7,27,12,0,12.700000000000001,647,167,39,167
2019,7,27,12,30,14.100000000000001,758,274,48,274
2019,7,27,13,0,15.600000000000001,828,378,54,378
2019,7,27,13,30,16.6,874,474,59,474
2019,7,27,14,0,17.6,907,559,63,559
2019,7,27,14,30,18.400000000000002,925,629,66,629
2019,7,27,15,0,19.1,945,688,66,688
2019,7,27,15,30,19.6,956,730,67,730
2019,7,27,16,0,20.1,960,755,69,755
2019,7,27,16,30,20.3,962,763,69,763
2019,7,27,17,0,20.5,959,753,70,753
2019,7,27,17,30,20.400000000000002,949,723,69,723
2019,7,27,18,0,20.200000000000003,364,510,272,680
2019,7,27,18,30,19.6,923,620,64,620
2019,7,27,19,0,19,896,546,63,546
2019,7,27,19,30,18,288,320,186,458
2019,7,27,20,0,17,802,361,56,361
2019,7,27,20,30,15,729,258,49,258
2019,7,27,21,0,13.100000000000001,599,152,40,152
2019,7,27,21,30,11.700000000000001,384,55,24,55
2019,7,27,22,0,10.3,0,0,0,0
2019,7,27,22,30,10.100000000000001,0,0,0,0
2019,7,27,23,0,9.9,0,0,0,0
2019,7,27,23,30,9.9,0,0,0,0
2019,7,28,0,0,9.600000000000001,0,0,0,0
2019,7,28,0,30,9.5,0,0,0,0
2019,7,28,1,0,9.3,0,0,0,0
2019,7,28,1,30,9.200000000000001,0,0,0,0
2019,7,28,2,0,9.1,0,0,0,0
2019,7,28,2,30,9.1,0,0,0,0
2019,7,28,3,0,9.200000000000001,0,0,0,0
2019,7,28,3,30,9.200000000000001,0,0,0,0
2019,7,28,4,0,9.3,0,0,0,0
2019,7,28,4,30,9.3,0,0,0,0
2019,7,28,5,0,9.3,0,0,0,0
2019,7,28,5,30,9.3,0,0,0,0
2019,7,28,6,0,9.3,0,0,0,0
2019,7,28,6,30,9.200000000000001,0,0,0,0
2019,7,28,7,0,9.1,0,0,0,0
2019,7,28,7,30,8.9,0,0,0,0
2019,7,28,8,0,8.700000000000001,0,0,0,0
2019,7,28,8,30,8.6,0,0,0,0
2019,7,28,9,0,8.4,0,0,0,0
2019,7,28,9,30,8.200000000000001,0,0,0,0
2019,7,28,10,0,8.1,0,0,0,0
2019,7,28,10,30,8.6,0,0,0,0
2019,7,28,11,0,9,0,0,0,0
2019,7,28,11,30,11.200000000000001,487,71,25,71
2019,7,28,12,0,13.3,688,175,38,175
2019,7,28,12,30,15.4,794,284,46,284
2019,7,28,13,0,17.6,69,184,157,390
2019,7,28,13,30,19.3,909,488,55,488
2019,7,28,14,0,21,238,370,239,575
2019,7,28,14,30,22.1,368,474,248,648
2019,7,28,15,0,23.200000000000003,979,707,60,707
2019,7,28,15,30,23.900000000000002,989,750,61,750
2019,7,28,16,0,24.5,994,775,62,775
2019,7,28,16,30,24.8,996,783,62,783
2019,7,28,17,0,25.1,993,774,63,774
2019,7,28,17,30,25,980,741,62,741
2019,7,28,18,0,24.900000000000002,965,697,64,697
2019,7,28,18,30,24.400000000000002,950,636,62,636
2019,7,28,19,0,23.8,924,561,60,561
2019,7,28,19,30,22.700000000000003,892,474,56,474
2019,7,28,20,0,21.5,844,375,52,375
2019,7,28,20,30,18.7,774,269,46,269
2019,7,28,21,0,15.9,662,161,36,161
2019,7,28,21,30,14.3,452,60,22,60
2019,7,28,22,0,12.600000000000001,0,0,0,0
2019,7,28,22,30,12.5,0,0,0,0
2019,7,28,23,0,12.3,0,0,0,0
2019,7,28,23,30,12.3,0,0,0,0
2019,7,29,0,0,12,0,0,0,0
2019,7,29,0,30,11.8,0,0,0,0
2019,7,29,1,0,11.600000000000001,0,0,0,0
2019,7,29,1,30,11.5,0,0,0,0
2019,7,29,2,0,11.3,0,0,0,0
2019,7,29,2,30,11.3,0,0,0,0
2019,7,29,3,0,11.200000000000001,0,0,0,0
2019,7,29,3,30,11,0,0,0,0
2019,7,29,4,0,10.8,0,0,0,0
2019,7,29,4,30,10.600000000000001,0,0,0,0
2019,7,29,5,0,10.4,0,0,0,0
2019,7,29,5,30,10.100000000000001,0,0,0,0
2019,7,29,6,0,9.8,0,0,0,0
2019,7,29,6,30,9.600000000000001,0,0,0,0
2019,7,29,7,0,9.4,0,0,0,0
2019,7,29,7,30,9.200000000000001,0,0,0,0
2019,7,29,8,0,9.1,0,0,0,0
2019,7,29,8,30,8.9,0,0,0,0
2019,7,29,9,0,8.8,0,0,0,0
2019,7,29,9,30,8.700000000000001,0,0,0,0
2019,7,29,10,0,8.700000000000001,0,0,0,0
2019,7,29,10,30,9.600000000000001,0,0,0,0
2019,7,29,11,0,10.600000000000001,0,0,0,0
2019,7,29,11,30,13.5,523,74,23,74
2019,7,29,12,0,16.3,708,178,35,178
2019,7,29,12,30,18.3,802,285,42,285
2019,7,29,13,0,20.400000000000002,864,390,48,390
2019,7,29,13,30,21.700000000000003,907,487,52,487
2019,7,29,14,0,23.1,937,573,56,573
2019,7,29,14,30,23.8,958,647,58,647
2019,7,29,15,0,24.400000000000002,974,705,59,705
2019,7,29,15,30,24.8,978,743,60,743
2019,7,29,16,0,25.1,982,769,62,769
2019,7,29,16,30,25.1,984,777,62,777
2019,7,29,17,0,25.200000000000003,980,767,63,767
2019,7,29,17,30,25,974,740,63,740
2019,7,29,18,0,24.900000000000002,961,692,59,692
2019,7,29,18,30,24.5,945,632,57,632
2019,7,29,19,0,24.1,922,558,56,558
2019,7,29,19,30,23.3,890,471,52,471
2019,7,29,20,0,22.5,845,373,48,373
2019,7,29,20,30,20,776,268,42,268
2019,7,29,21,0,17.5,666,161,34,161
2019,7,29,21,30,16.2,464,61,21,61
2019,7,29,22,0,14.8,0,0,0,0
2019,7,29,22,30,14.700000000000001,0,0,0,0
2019,7,29,23,0,14.700000000000001,0,0,0,0
2019,7,29,23,30,14.700000000000001,0,0,0,0
2019,7,30,0,0,14.4,0,0,0,0
2019,7,30,0,30,14.100000000000001,0,0,0,0
2019,7,30,1,0,13.9,0,0,0,0
2019,7,30,1,30,13.700000000000001,0,0,0,0
2019,7,30,2,0,13.5,0,0,0,0
2019,7,30,2,30,13.4,0,0,0,0
2019,7,30,3,0,13.200000000000001,0,0,0,0
2019,7,30,3,30,13.200000000000001,0,0,0,0
2019,7,30,4,0,13.200000000000001,0,0,0,0
2019,7,30,4,30,13.200000000000001,0,0,0,0
2019,7,30,5,0,13.200000000000001,0,0,0,0
2019,7,30,5,30,13.3,0,0,0,0
2019,7,30,6,0,13.4,0,0,0,0
2019,7,30,6,30,13.4,0,0,0,0
2019,7,30,7,0,13.5,0,0,0,0
2019,7,30,7,30,13.3,0,0,0,0
2019,7,30,8,0,13.100000000000001,0,0,0,0
2019,7,30,8,30,13,0,0,0,0
2019,7,30,9,0,12.9,0,0,0,0
2019,7,30,9,30,13,0,0,0,0
2019,7,30,10,0,13.200000000000001,0,0,0,0
2019,7,30,10,30,13.700000000000001,0,0,0,0
2019,7,30,11,0,14.200000000000001,0,0,0,0
2019,7,30,11,30,16.2,494,73,24,73
2019,7,30,12,0,18.1,680,175,36,175
2019,7,30,12,30,20.1,784,283,44,283
2019,7,30,13,0,22.200000000000003,850,388,49,388
2019,7,30,13,30,23.400000000000002,894,484,54,484
2019,7,30,14,0,24.700000000000003,924,570,57,570
2019,7,30,14,30,25.3,946,643,59,643
2019,7,30,15,0,26,964,701,59,701
2019,7,30,15,30,26.5,974,743,60,743
2019,7,30,16,0,27,979,769,62,769
2019,7,30,16,30,27.200000000000003,976,773,62,773
2019,7,30,17,0,27.5,974,764,61,764
2019,7,30,17,30,27.400000000000002,968,736,61,736
2019,7,30,18,0,27.3,957,692,59,692
2019,7,30,18,30,26.8,942,632,57,632
2019,7,30,19,0,26.3,918,558,56,558
2019,7,30,19,30,25.3,882,469,52,469
2019,7,30,20,0,24.200000000000003,835,372,48,372
2019,7,30,20,30,21.700000000000003,767,268,43,268
2019,7,30,21,0,19.3,655,161,35,161
2019,7,30,21,30,17.7,455,61,22,61
2019,7,30,22,0,16.1,0,0,0,0
2019,7,30,22,30,15.8,0,0,0,0
2019,7,30,23,0,15.600000000000001,0,0,0,0
2019,7,30,23,30,15.600000000000001,0,0,0,0
2019,7,31,0,0,15.5,0,0,0,0
2019,7,31,0,30,15.200000000000001,0,0,0,0
2019,7,31,1,0,15,0,0,0,0
2019,7,31,1,30,14.5,0,0,0,0
2019,7,31,2,0,14.100000000000001,0,0,0,0
2019,7,31,2,30,13.700000000000001,0,0,0,0
2019,7,31,3,0,13.3,0,0,0,0
2019,7,31,3,30,13.100000000000001,0,0,0,0
2019,7,31,4,0,12.9,0,0,0,0
2019,7,31,4,30,13,0,0,0,0
2019,7,31,5,0,13.100000000000001,0,0,0,0
2019,7,31,5,30,13.200000000000001,0,0,0,0
2019,7,31,6,0,13.4,0,0,0,0
2019,7,31,6,30,13.5,0,0,0,0
2019,7,31,7,0,13.700000000000001,0,0,0,0
2019,7,31,7,30,13.700000000000001,0,0,0,0
2019,7,31,8,0,13.8,0,0,0,0
2019,7,31,8,30,13.700000000000001,0,0,0,0
2019,7,31,9,0,13.600000000000001,0,0,0,0
2019,7,31,9,30,13.5,0,0,0,0
2019,7,31,10,0,13.4,0,0,0,0
2019,7,31,10,30,14.100000000000001,0,0,0,0
2019,7,31,11,0,14.8,0,0,0,0
2019,7,31,11,30,17.1,506,76,24,76
2019,7,31,12,0,19.5,692,180,36,180
2019,7,31,12,30,21.8,801,291,44,291
2019,7,31,13,0,24.1,865,396,50,396
2019,7,31,13,30,25.6,908,494,54,494
2019,7,31,14,0,27.1,939,581,57,581
2019,7,31,14,30,28,954,651,59,651
2019,7,31,15,0,28.900000000000002,972,709,58,709
2019,7,31,15,30,29.5,982,751,59,751
2019,7,31,16,0,30,987,777,60,777
2019,7,31,16,30,30.200000000000003,989,784,60,784
2019,7,31,17,0,30.400000000000002,982,771,60,771
2019,7,31,17,30,30.3,976,743,59,743
2019,7,31,18,0,30.200000000000003,965,699,59,699
2019,7,31,18,30,29.700000000000003,950,639,57,639
2019,7,31,19,0,29.200000000000003,922,562,55,562
2019,7,31,19,30,28.200000000000003,891,475,52,475
2019,7,31,20,0,27.200000000000003,844,377,48,377
2019,7,31,20,30,24.700000000000003,777,272,43,272
2019,7,31,21,0,22.200000000000003,669,165,35,165
2019,7,31,21,30,20.400000000000002,471,64,22,64
2019,7,31,22,0,18.6,0,0,0,0
2019,7,31,22,30,18.2,0,0,0,0
2019,7,31,23,0,17.7,0,0,0,0
2019,7,31,23,30,17.7,0,0,0,0
2019,8,1,0,0,16.8,0,0,0,0
2019,8,1,0,30,16.3,0,0,0,0
2019,8,1,1,0,15.9,0,0,0,0
2019,8,1,1,30,15.5,0,0,0,0
2019,8,1,2,0,15.200000000000001,0,0,0,0
2019,8,1,2,30,14.8,0,0,0,0
2019,8,1,3,0,14.5,0,0,0,0
2019,8,1,3,30,14.200000000000001,0,0,0,0
2019,8,1,4,0,13.9,0,0,0,0
2019,8,1,4,30,13.700000000000001,0,0,0,0
2019,8,1,5,0,13.5,0,0,0,0
2019,8,1,5,30,13.3,0,0,0,0
2019,8,1,6,0,13.100000000000001,0,0,0,0
2019,8,1,6,30,12.8,0,0,0,0
2019,8,1,7,0,12.5,0,0,0,0
2019,8,1,7,30,12.5,0,0,0,0
2019,8,1,8,0,12.4,0,0,0,0
2019,8,1,8,30,12.700000000000001,0,0,0,0
2019,8,1,9,0,12.9,0,0,0,0
2019,8,1,9,30,13.3,0,0,0,0
2019,8,1,10,0,13.700000000000001,0,0,0,0
2019,8,1,10,30,14.8,0,0,0,0
2019,8,1,11,0,16,0,0,0,0
2019,8,1,11,30,18.2,511,78,25,78
2019,8,1,12,0,20.400000000000002,683,181,38,181
2019,8,1,12,30,21.8,787,290,47,290
2019,8,1,13,0,23.200000000000003,847,395,54,395
2019,8,1,13,30,24,886,490,59,490
2019,8,1,14,0,24.700000000000003,913,576,64,576
2019,8,1,14,30,25.1,931,647,67,647
2019,8,1,15,0,25.400000000000002,944,705,70,705
2019,8,1,15,30,25.5,951,744,72,744
2019,8,1,16,0,25.6,950,766,74,766
2019,8,1,16,30,25.400000000000002,952,774,75,774
2019,8,1,17,0,25.200000000000003,942,761,76,761
2019,8,1,17,30,24.700000000000003,935,734,75,734
2019,8,1,18,0,24.200000000000003,910,685,79,685
2019,8,1,18,30,23.400000000000002,122,358,283,625
2019,8,1,19,0,22.700000000000003,36,237,217,549
2019,8,1,19,30,21.5,89,245,202,463
2019,8,1,20,0,20.3,0,62,62,364
2019,8,1,20,30,18.5,0,24,24,260
2019,8,1,21,0,16.6,539,153,48,153
2019,8,1,21,30,15.200000000000001,324,57,28,57
2019,8,1,22,0,13.8,0,0,0,0
2019,8,1,22,30,13,0,0,0,0
2019,8,1,23,0,12.200000000000001,0,0,0,0
2019,8,1,23,30,12.200000000000001,0,0,0,0
2019,8,2,0,0,10.8,0,0,0,0
2019,8,2,0,30,10.200000000000001,0,0,0,0
2019,8,2,1,0,9.600000000000001,0,0,0,0
2019,8,2,1,30,9.1,0,0,0,0
2019,8,2,2,0,8.700000000000001,0,0,0,0
2019,8,2,2,30,8.200000000000001,0,0,0,0
2019,8,2,3,0,7.800000000000001,0,0,0,0
2019,8,2,3,30,7.300000000000001,0,0,0,0
2019,8,2,4,0,6.9,0,0,0,0
2019,8,2,4,30,6.6000000000000005,0,0,0,0
2019,8,2,5,0,6.2,0,0,0,0
2019,8,2,5,30,6,0,0,0,0
2019,8,2,6,0,5.800000000000001,0,0,0,0
2019,8,2,6,30,5.5,0,0,0,0
2019,8,2,7,0,5.300000000000001,0,0,0,0
2019,8,2,7,30,5.1000000000000005,0,0,0,0
2019,8,2,8,0,4.9,0,0,0,0
2019,8,2,8,30,4.800000000000001,0,0,0,0
2019,8,2,9,0,4.7,0,0,0,0
2019,8,2,9,30,4.7,0,0,0,0
2019,8,2,10,0,4.7,0,0,0,0
2019,8,2,10,30,5.300000000000001,0,0,0,0
2019,8,2,11,0,6,0,0,0,0
2019,8,2,11,30,7.300000000000001,0,17,17,68
2019,8,2,12,0,8.5,0,30,30,166
2019,8,2,12,30,9.600000000000001,0,10,10,271
2019,8,2,13,0,10.700000000000001,39,171,155,376
2019,8,2,13,30,11.600000000000001,29,197,183,472
2019,8,2,14,0,12.5,120,320,252,560
2019,8,2,14,30,13.200000000000001,848,633,102,633
2019,8,2,15,0,14,894,697,93,697
2019,8,2,15,30,14.5,907,740,96,740
2019,8,2,16,0,15.100000000000001,916,766,96,766
2019,8,2,16,30,15.4,918,774,96,774
2019,8,2,17,0,15.700000000000001,923,768,94,768
2019,8,2,17,30,15.700000000000001,286,524,322,740
2019,8,2,18,0,15.700000000000001,910,697,88,697
2019,8,2,18,30,15.5,892,636,84,636
2019,8,2,19,0,15.3,870,561,78,561
2019,8,2,19,30,14.700000000000001,834,473,73,473
2019,8,2,20,0,14.200000000000001,792,376,64,376
2019,8,2,20,30,12.9,722,272,56,272
2019,8,2,21,0,11.5,618,165,43,165
2019,8,2,21,30,10.100000000000001,412,64,26,64
2019,8,2,22,0,8.6,0,0,0,0
2019,8,2,22,30,8.200000000000001,0,0,0,0
2019,8,2,23,0,7.7,0,0,0,0
2019,8,2,23,30,7.7,0,0,0,0
2019,8,3,0,0,7.800000000000001,0,0,0,0
2019,8,3,0,30,8.200000000000001,0,0,0,0
2019,8,3,1,0,8.700000000000001,0,0,0,0
2019,8,3,1,30,8.6,0,0,0,0
2019,8,3,2,0,8.5,0,0,0,0
2019,8,3,2,30,8.3,0,0,0,0
2019,8,3,3,0,8.1,0,0,0,0
2019,8,3,3,30,7.9,0,0,0,0
2019,8,3,4,0,7.800000000000001,0,0,0,0
2019,8,3,4,30,7.7,0,0,0,0
2019,8,3,5,0,7.5,0,0,0,0
2019,8,3,5,30,7.4,0,0,0,0
2019,8,3,6,0,7.4,0,0,0,0
2019,8,3,6,30,7.4,0,0,0,0
2019,8,3,7,0,7.4,0,0,0,0
2019,8,3,7,30,7.4,0,0,0,0
2019,8,3,8,0,7.300000000000001,0,0,0,0
2019,8,3,8,30,7.2,0,0,0,0
2019,8,3,9,0,7.1000000000000005,0,0,0,0
2019,8,3,9,30,7.1000000000000005,0,0,0,0
2019,8,3,10,0,7,0,0,0,0
2019,8,3,10,30,7.9,0,0,0,0
2019,8,3,11,0,8.8,0,0,0,0
2019,8,3,11,30,11,565,87,26,87
2019,8,3,12,0,13.200000000000001,740,196,37,196
2019,8,3,12,30,15,838,309,45,309
2019,8,3,13,0,16.7,898,417,50,417
2019,8,3,13,30,17.8,939,518,54,518
2019,8,3,14,0,18.900000000000002,968,607,58,607
2019,8,3,14,30,19.700000000000003,988,682,60,682
2019,8,3,15,0,20.400000000000002,1003,742,62,742
2019,8,3,15,30,20.8,1002,778,63,778
2019,8,3,16,0,21.200000000000003,1006,804,65,804
2019,8,3,16,30,21.3,1007,812,65,812
2019,8,3,17,0,21.400000000000002,1003,802,66,802
2019,8,3,17,30,21.200000000000003,998,773,66,773
2019,8,3,18,0,21,976,722,66,722
2019,8,3,18,30,20.400000000000002,960,661,64,661
2019,8,3,19,0,19.8,935,584,63,584
2019,8,3,19,30,18.900000000000002,903,494,59,494
2019,8,3,20,0,17.900000000000002,853,393,55,393
2019,8,3,20,30,15.8,777,283,48,283
2019,8,3,21,0,13.600000000000001,658,172,40,172
2019,8,3,21,30,11.9,455,68,25,68
2019,8,3,22,0,10.200000000000001,0,0,0,0
2019,8,3,22,30,9.9,0,0,0,0
2019,8,3,23,0,9.600000000000001,0,0,0,0
2019,8,3,23,30,9.600000000000001,0,0,0,0
2019,8,4,0,0,9.5,0,0,0,0
2019,8,4,0,30,9.3,0,0,0,0
2019,8,4,1,0,9.200000000000001,0,0,0,0
2019,8,4,1,30,9,0,0,0,0
2019,8,4,2,0,8.8,0,0,0,0
2019,8,4,2,30,8.6,0,0,0,0
2019,8,4,3,0,8.4,0,0,0,0
2019,8,4,3,30,8.200000000000001,0,0,0,0
2019,8,4,4,0,8,0,0,0,0
2019,8,4,4,30,8,0,0,0,0
2019,8,4,5,0,8.1,0,0,0,0
2019,8,4,5,30,8.1,0,0,0,0
2019,8,4,6,0,8.200000000000001,0,0,0,0
2019,8,4,6,30,8.200000000000001,0,0,0,0
2019,8,4,7,0,8.1,0,0,0,0
2019,8,4,7,30,8.1,0,0,0,0
2019,8,4,8,0,8,0,0,0,0
2019,8,4,8,30,8,0,0,0,0
2019,8,4,9,0,7.9,0,0,0,0
2019,8,4,9,30,7.9,0,0,0,0
2019,8,4,10,0,7.9,0,0,0,0
2019,8,4,10,30,8.6,0,0,0,0
2019,8,4,11,0,9.3,0,0,0,0
2019,8,4,11,30,11.200000000000001,500,84,29,84
2019,8,4,12,0,13.200000000000001,687,191,42,191
2019,8,4,12,30,14.8,791,302,51,302
2019,8,4,13,0,16.400000000000002,856,410,58,410
2019,8,4,13,30,17.5,900,510,63,510
2019,8,4,14,0,18.6,931,598,67,598
2019,8,4,14,30,19.400000000000002,953,673,70,673
2019,8,4,15,0,20.200000000000003,974,733,69,733
2019,8,4,15,30,20.700000000000003,984,776,71,776
2019,8,4,16,0,21.200000000000003,990,802,72,802
2019,8,4,16,30,21.5,991,810,72,810
2019,8,4,17,0,21.700000000000003,989,800,71,800
2019,8,4,17,30,21.700000000000003,983,771,71,771
2019,8,4,18,0,21.700000000000003,976,726,67,726
2019,8,4,18,30,21.3,961,664,65,664
2019,8,4,19,0,20.900000000000002,938,588,62,588
2019,8,4,19,30,20,907,498,58,498
2019,8,4,20,0,19.1,862,397,53,397
2019,8,4,20,30,16.900000000000002,795,289,47,289
2019,8,4,21,0,14.8,687,177,38,177
2019,8,4,21,30,12.9,490,72,25,72
2019,8,4,22,0,11.100000000000001,0,0,0,0
2019,8,4,22,30,10.9,0,0,0,0
2019,8,4,23,0,10.8,0,0,0,0
2019,8,4,23,30,10.8,0,0,0,0
2019,8,5,0,0,10.8,0,0,0,0
2019,8,5,0,30,10.600000000000001,0,0,0,0
2019,8,5,1,0,10.4,0,0,0,0
2019,8,5,1,30,10.3,0,0,0,0
2019,8,5,2,0,10.200000000000001,0,0,0,0
2019,8,5,2,30,10,0,0,0,0
2019,8,5,3,0,9.9,0,0,0,0
2019,8,5,3,30,9.9,0,0,0,0
2019,8,5,4,0,9.8,0,0,0,0
2019,8,5,4,30,9.8,0,0,0,0
2019,8,5,5,0,9.8,0,0,0,0
2019,8,5,5,30,9.8,0,0,0,0
2019,8,5,6,0,9.9,0,0,0,0
2019,8,5,6,30,9.8,0,0,0,0
2019,8,5,7,0,9.8,0,0,0,0
2019,8,5,7,30,9.8,0,0,0,0
2019,8,5,8,0,9.8,0,0,0,0
2019,8,5,8,30,9.9,0,0,0,0
2019,8,5,9,0,9.9,0,0,0,0
2019,8,5,9,30,10,0,0,0,0
2019,8,5,10,0,10.100000000000001,0,0,0,0
2019,8,5,10,30,10.9,0,0,0,0
2019,8,5,11,0,11.700000000000001,0,0,0,0
2019,8,5,11,30,13.700000000000001,536,89,28,89
2019,8,5,12,0,15.600000000000001,717,198,41,198
2019,8,5,12,30,17.3,816,311,49,311
2019,8,5,13,0,19,880,419,55,419
2019,8,5,13,30,20.3,922,520,59,520
2019,8,5,14,0,21.700000000000003,952,608,63,608
2019,8,5,14,30,22.6,973,684,66,684
2019,8,5,15,0,23.6,992,744,65,744
2019,8,5,15,30,24.3,1001,787,66,787
2019,8,5,16,0,25,1006,813,68,813
2019,8,5,16,30,25.400000000000002,1007,821,68,821
2019,8,5,17,0,25.700000000000003,1004,810,68,810
2019,8,5,17,30,25.8,999,782,67,782
2019,8,5,18,0,25.8,988,736,66,736
2019,8,5,18,30,25.400000000000002,973,674,64,674
2019,8,5,19,0,25,952,597,61,597
2019,8,5,19,30,23.900000000000002,921,506,57,506
2019,8,5,20,0,22.8,876,404,53,404
2019,8,5,20,30,20.3,800,292,47,292
2019,8,5,21,0,17.8,693,180,38,180
2019,8,5,21,30,16,498,73,25,73
2019,8,5,22,0,14.200000000000001,0,0,0,0
2019,8,5,22,30,14.100000000000001,0,0,0,0
2019,8,5,23,0,14,0,0,0,0
2019,8,5,23,30,14,0,0,0,0
2019,8,6,0,0,13.8,0,0,0,0
